Midnight Silk Japon,Sin Filtro,Rubio,Normal,True,0.94,12.73,Japon Tabacco Co. 4,6.5,2.0,10,20
Highland Peak Japon,Sin Filtro,Negro,Normal,False,0.41,9.97,Japon Tabacco Co. 4,6.5,2.0,10,20
Silver Lining Japon,Con Filtro,Rubio,SuperLight,False,0.24,11.49,Japon Tabacco Co. 4,6.5,2.0,10,20
Amber Haze Japon,Con Filtro,Rubio,Normal,False,1.01,13.01,Japon Tabacco Co. 4,6.5,2.0,10,20
Pure Essence Japon,Con Filtro,Rubio,Normal,True,1.17,4.01,Japon Tabacco Co. 4,6.5,2.0,10,20
Gold Leaf Japon,Sin Filtro,Negro,Normal,False,1.11,3.09,Japon Tabacco Co. 5,6.5,2.0,10,20
Royal Blend Japon,Sin Filtro,Negro,Normal,True,0.62,10.45,Japon Tabacco Co. 5,6.5,2.0,10,20
Mountain Mist Japon,Con Filtro,Negro,Light,False,1.43,11.73,Japon Tabacco Co. 5,6.5,2.0,10,20
Ocean Breeze Japon,Sin Filtro,Negro,Normal,False,1.32,9.72,Japon Tabacco Co. 5,6.5,2.0,10,20
Urban Classic Japon,Sin Filtro,Negro,Normal,True,0.75,4.59,Japon Tabacco Co. 5,6.5,2.0,10,20
Midnight Silk Japon,Con Filtro,Negro,Normal,True,0.56,5.92,Japon Tabacco Co. 5,6.5,2.0,10,20
Highland Peak Japon,Con Filtro,Negro,UltraLight,False,0.97,8.5,Japon Tabacco Co. 5,6.5,2.0,10,20
Silver Lining Japon,Con Filtro,Rubio,Normal,True,0.22,9.09,Japon Tabacco Co. 5,6.5,2.0,10,20
Amber Haze Japon,Con Filtro,Rubio,Normal,True,0.46,6.17,Japon Tabacco Co. 5,6.5,2.0,10,20
Pure Essence Japon,Con Filtro,Rubio,Light,False,0.44,3.51,Japon Tabacco Co. 5,6.5,2.0,10,20
Gold Leaf Japon,Con Filtro,Rubio,UltraLight,False,1.15,5.31,Japon Tabacco Co. 6,6.5,2.0,10,20
Royal Blend Japon,Sin Filtro,Rubio,Normal,True,0.25,1.06,Japon Tabacco Co. 6,6.5,2.0,10,20
Mountain Mist Japon,Con Filtro,Negro,Normal,True,0.25,5.01,Japon Tabacco Co. 6,6.5,2.0,10,20
Ocean Breeze Japon,Sin Filtro,Rubio,Normal,False,1.37,3.79,Japon Tabacco Co. 6,6.5,2.0,10,20
Urban Classic Japon,Sin Filtro,Negro,Normal,True,1.4,1.31,Japon Tabacco Co. 6,6.5,2.0,10,20
Midnight Silk Japon,Con Filtro,Negro,Light,False,1.13,1.9,Japon Tabacco Co. 6,6.5,2.0,10,20
Highland Peak Japon,Con Filtro,Rubio,Normal,True,0.95,4.08,Japon Tabacco Co. 6,6.5,2.0,10,20
Silver Lining Japon,Sin Filtro,Negro,Normal,True,0.32,11.96,Japon Tabacco Co. 6,6.5,2.0,10,20
Amber Haze Japon,Con Filtro,Negro,Normal,False,1.49,9.86,Japon Tabacco Co. 6,6.5,2.0,10,20
Pure Essence Japon,Con Filtro,Rubio,SuperLight,False,0.75,5.44,Japon Tabacco Co. 6,6.5,2.0,10,20
Gold Leaf Japon,Sin Filtro,Rubio,Normal,True,0.14,9.09,Japon Tabacco Co. 7,6.5,2.0,10,20
Royal Blend Japon,Sin Filtro,Rubio,Normal,True,0.6,7.33,Japon Tabacco Co. 7,6.5,2.0,10,20
Mountain Mist Japon,Con Filtro,Negro,Normal,True,0.43,4.38,Japon Tabacco Co. 7,6.5,2.0,10,20
Ocean Breeze Japon,Sin Filtro,Rubio,Normal,False,0.64,10.95,Japon Tabacco Co. 7,6.5,2.0,10,20
Urban Classic Japon,Sin Filtro,Rubio,Normal,False,0.3,9.03,Japon Tabacco Co. 7,6.5,2.0,10,20
Midnight Silk Japon,Sin Filtro,Negro,Normal,True,1.22,11.64,Japon Tabacco Co. 7,6.5,2.0,10,20
Highland Peak Japon,Sin Filtro,Negro,Normal,True,0.94,12.89,Japon Tabacco Co. 7,6.5,2.0,10,20
Silver Lining Japon,Sin Filtro,Rubio,Normal,True,1.31,6.79,Japon Tabacco Co. 7,6.5,2.0,10,20
Amber Haze Japon,Sin Filtro,Rubio,Normal,False,0.35,11.25,Japon Tabacco Co. 7,6.5,2.0,10,20
Pure Essence Japon,Con Filtro,Rubio,Normal,True,1.21,13.26,Japon Tabacco Co. 7,6.5,2.0,10,20
Gold Leaf Japon,Sin Filtro,Negro,Normal,False,1.48,4.08,Japon Tabacco Co. 8,6.5,2.0,10,20
Royal Blend Japon,Sin Filtro,Negro,Normal,False,0.54,13.13,Japon Tabacco Co. 8,6.5,2.0,10,20
Mountain Mist Japon,Con Filtro,Rubio,Normal,True,1.24,10.42,Japon Tabacco Co. 8,6.5,2.0,10,20
Ocean Breeze Japon,Con Filtro,Negro,UltraLight,False,0.99,9.77,Japon Tabacco Co. 8,6.5,2.0,10,20
Urban Classic Japon,Sin Filtro,Rubio,Normal,True,1.07,1.36,Japon Tabacco Co. 8,6.5,2.0,10,20
Midnight Silk Japon,Sin Filtro,Rubio,Normal,True,0.51,9.89,Japon Tabacco Co. 8,6.5,2.0,10,20
Highland Peak Japon,Sin Filtro,Rubio,Normal,True,0.99,11.29,Japon Tabacco Co. 8,6.5,2.0,10,20
Silver Lining Japon,Con Filtro,Negro,Normal,True,1.24,2.82,Japon Tabacco Co. 8,6.5,2.0,10,20
Amber Haze Japon,Con Filtro,Rubio,UltraLight,False,0.65,4.73,Japon Tabacco Co. 8,6.5,2.0,10,20
Pure Essence Japon,Sin Filtro,Negro,Normal,True,1.08,2.29,Japon Tabacco Co. 8,6.5,2.0,10,20
Gold Leaf Japon,Sin Filtro,Negro,Normal,True,1.33,2.31,Japon Tabacco Co. 9,6.5,2.0,10,20
Royal Blend Japon,Sin Filtro,Negro,Normal,True,1.46,9.03,Japon Tabacco Co. 9,6.5,2.0,10,20
Mountain Mist Japon,Sin Filtro,Negro,Normal,True,0.93,7.74,Japon Tabacco Co. 9,6.5,2.0,10,20
Ocean Breeze Japon,Sin Filtro,Negro,Normal,True,0.47,5.27,Japon Tabacco Co. 9,6.5,2.0,10,20
Urban Classic Japon,Con Filtro,Negro,Normal,False,1.16,5.08,Japon Tabacco Co. 9,6.5,2.0,10,20
Midnight Silk Japon,Sin Filtro,Rubio,Normal,True,0.9,4.22,Japon Tabacco Co. 9,6.5,2.0,10,20
Highland Peak Japon,Sin Filtro,Negro,Normal,True,0.93,12.04,Japon Tabacco Co. 9,6.5,2.0,10,20
Silver Lining Japon,Sin Filtro,Rubio,Normal,False,0.23,7.38,Japon Tabacco Co. 9,6.5,2.0,10,20
Amber Haze Japon,Sin Filtro,Negro,Normal,False,0.87,1.63,Japon Tabacco Co. 9,6.5,2.0,10,20
Pure Essence Japon,Sin Filtro,Rubio,Normal,False,0.21,11.05,Japon Tabacco Co. 9,6.5,2.0,10,20
Gold Leaf Japon,Sin Filtro,Rubio,Normal,True,1.26,4.31,Japon Tabacco Co. 10,6.5,2.0,10,20
Royal Blend Japon,Sin Filtro,Rubio,Normal,False,0.45,7.28,Japon Tabacco Co. 10,6.5,2.0,10,20
Mountain Mist Japon,Con Filtro,Rubio,UltraLight,False,0.27,3.12,Japon Tabacco Co. 10,6.5,2.0,10,20
Ocean Breeze Japon,Sin Filtro,Negro,Normal,True,0.57,9.84,Japon Tabacco Co. 10,6.5,2.0,10,20
Urban Classic Japon,Con Filtro,Negro,UltraLight,False,0.8,10.27,Japon Tabacco Co. 10,6.5,2.0,10,20
Midnight Silk Japon,Con Filtro,Rubio,Normal,True,0.78,4.19,Japon Tabacco Co. 10,6.5,2.0,10,20
Highland Peak Japon,Sin Filtro,Negro,Normal,True,0.47,5.31,Japon Tabacco Co. 10,6.5,2.0,10,20
Silver Lining Japon,Sin Filtro,Negro,Normal,True,1.39,3.77,Japon Tabacco Co. 10,6.5,2.0,10,20
Amber Haze Japon,Con Filtro,Negro,Normal,False,0.55,12.14,Japon Tabacco Co. 10,6.5,2.0,10,20
Pure Essence Japon,Con Filtro,Rubio,Normal,True,0.1,9.81,Japon Tabacco Co. 10,6.5,2.0,10,20
